steps	reward	average action Q
767149	5.000000	1.087833
767279	3.000000	1.537726
767455	5.000000	1.352834
767476	0.000000	1.441744
767625	4.000000	1.488491
767674	1.000000	1.744462
767848	5.000000	1.321354
767928	2.000000	1.623189
768076	3.000000	1.351917
768232	3.000000	1.458476
768253	0.000000	1.818734
768438	4.000000	1.460950
768651	5.000000	1.379146
768826	5.000000	1.430434
769000	5.000000	1.371785
769049	1.000000	1.889912
769224	5.000000	1.369690
769374	4.000000	1.477075
769526	4.000000	1.509973
769598	1.000000	1.560593
769729	3.000000	1.281655
769944	5.000000	1.427558
770093	4.000000	1.405306
770208	3.000000	1.302660
770310	2.000000	1.358292
770359	1.000000	1.759997
770508	4.000000	1.466267
770682	5.000000	1.343923
770703	0.000000	1.661910
770753	1.000000	1.728927
770852	2.000000	1.449321
770903	1.000000	1.850518
771053	4.000000	1.437835
771169	2.000000	1.580216
771190	0.000000	0.747169
771240	1.000000	1.813991
771389	4.000000	1.429353
771562	3.000000	1.395044
771585	0.000000	1.701394
771735	3.000000	1.414197
771887	4.000000	1.402545
772076	4.000000	1.340805
772264	4.000000	1.383167
772378	3.000000	1.308492
772552	5.000000	1.303354
772702	4.000000	1.433584
772899	6.000000	1.294435
773074	5.000000	1.331452
773229	4.000000	1.424918
773428	6.000000	1.350023
773549	2.000000	1.449391
773698	4.000000	1.490450
773798	2.000000	1.682291
773847	1.000000	1.810165
773900	1.000000	1.619051
774049	4.000000	1.205843
774223	5.000000	1.358371
774244	0.000000	1.330724
774342	2.000000	1.437436
774491	4.000000	1.444941
774641	4.000000	1.398094
774662	0.000000	1.315945
774875	5.000000	1.335596
775050	5.000000	1.358490
775249	6.000000	1.316714
775400	3.000000	1.361964
775501	2.000000	1.376352
775602	2.000000	1.330523
775796	5.000000	1.085409
775946	4.000000	1.468493
776118	4.000000	1.387622
776268	3.000000	1.495320
776318	1.000000	1.759651
776439	2.000000	1.402892
776591	4.000000	1.462783
776642	1.000000	1.757788
776725	2.000000	1.651711
776901	7.000000	1.448288
777054	4.000000	1.444166
777104	1.000000	1.749751
777276	4.000000	1.422290
777425	4.000000	1.483136
777526	2.000000	1.673763
777575	1.000000	1.783765
777598	0.000000	1.706983
777749	4.000000	1.487254
777869	2.000000	1.333709
778044	5.000000	1.416167
778172	3.000000	1.258817
778342	4.000000	1.449330
778364	0.000000	1.504482
778538	5.000000	1.360274
778688	4.000000	1.468460
778788	2.000000	1.644044
778858	1.000000	1.441474
779035	7.000000	1.404795
779133	2.000000	1.433926
779330	6.000000	1.293795
779480	4.000000	1.424272
779533	1.000000	1.870872
779685	4.000000	1.461572
779837	4.000000	1.484029
779986	4.000000	1.436770
780162	5.000000	1.338540
780183	0.000000	1.409351
780264	2.000000	1.495663
780286	0.000000	1.679658
780460	5.000000	1.324441
780611	3.000000	1.446667
780660	1.000000	1.738494
780836	5.000000	1.344369
780987	3.000000	1.392026
781137	4.000000	1.482482
781313	5.000000	1.364553
781487	5.000000	1.334894
781638	4.000000	1.445252
781813	5.000000	1.423588
781886	1.000000	1.502043
782039	3.000000	1.482159
782228	4.000000	1.362704
782329	2.000000	1.342356
782478	4.000000	1.416819
782632	4.000000	1.416090
782681	1.000000	1.741093
782834	4.000000	1.451480
782964	3.000000	1.280749
783013	1.000000	1.894539
783114	2.000000	1.659222
783288	5.000000	1.322274
783462	5.000000	1.373961
783613	4.000000	1.447743
783810	6.000000	1.308459
783998	4.000000	1.427270
784182	4.000000	1.356070
784395	5.000000	1.350563
784508	3.000000	1.348568
784708	6.000000	1.323695
784820	3.000000	1.394996
784937	2.000000	1.394405
784987	1.000000	1.663787
785110	2.000000	1.498627
785303	4.000000	1.391441
785490	4.000000	1.461343
785685	5.000000	1.364849
785885	6.000000	1.304919
786034	4.000000	1.437808
786182	3.000000	1.485598
786376	5.000000	1.298453
786476	2.000000	1.688468
786673	6.000000	1.314449
786864	4.000000	1.477807
787014	3.000000	1.341198
787211	6.000000	1.318871
787408	6.000000	1.307822
787599	4.000000	1.448550
787652	1.000000	1.768624
787733	2.000000	1.605573
787847	3.000000	1.293460
787927	2.000000	1.512088
787949	0.000000	1.689551
788099	3.000000	1.419748
788148	1.000000	1.676571
788320	4.000000	1.461276
788341	0.000000	1.442419
788390	1.000000	1.834629
788473	2.000000	1.357853
788623	4.000000	1.396176
788812	4.000000	1.361547
789000	4.000000	1.485982
789190	4.000000	1.349198
789239	1.000000	1.752106
789413	5.000000	1.361688
789588	5.000000	1.355125
789737	4.000000	1.455911
789887	4.000000	1.420111
789987	2.000000	1.678947
790009	0.000000	1.645753
790058	1.000000	1.602573
790180	2.000000	1.403623
790282	2.000000	1.307791
790431	3.000000	1.351127
790582	3.000000	1.356538
790603	0.000000	1.103443
790675	1.000000	1.481075
790827	3.000000	1.394488
791016	4.000000	1.331780
791190	5.000000	1.300635
791385	5.000000	1.294965
791523	4.000000	1.399504
791623	2.000000	1.422938
791775	4.000000	1.386221
791876	2.000000	1.635743
791977	2.000000	1.585817
792081	2.000000	1.601406
792230	4.000000	1.378002
792279	1.000000	1.613376
792426	3.000000	1.336782
792601	5.000000	1.301406
792622	0.000000	1.633001
792774	4.000000	1.420106
792982	5.000000	1.340049
793153	4.000000	1.447476
793327	5.000000	1.288867
793501	5.000000	1.243345
793649	3.000000	1.256078
793698	1.000000	1.637208
793872	5.000000	1.320990
794024	4.000000	1.393362
794221	6.000000	1.282452
794412	4.000000	1.355382
794582	3.000000	1.467783
794782	6.000000	1.265831
794979	6.000000	1.278164
795131	4.000000	1.417230
795280	3.000000	1.410548
795350	1.000000	1.430958
795499	4.000000	1.397000
795696	6.000000	1.263871
795845	4.000000	1.379529
795994	4.000000	1.461232
796047	1.000000	1.609054
796096	1.000000	1.605726
796246	4.000000	1.389432
796491	10.000000	1.279495
796512	0.000000	1.549259
796683	4.000000	1.420248
796853	4.000000	1.235099
797019	3.000000	1.428478
797042	0.000000	1.162310
797215	7.000000	1.673031
797268	1.000000	1.718111
797434	3.000000	1.452911
797483	1.000000	1.662928
797584	2.000000	1.276245
797634	1.000000	1.635116
797809	5.000000	1.306597
797925	3.000000	1.249217
798078	4.000000	1.363703
798178	2.000000	1.354270
798328	4.000000	1.387460
798498	4.000000	1.349646
798648	3.000000	1.335807
798797	4.000000	1.382779
798946	4.000000	1.340175
799000	1.000000	1.622339
799174	5.000000	1.294145
799275	2.000000	1.267701
799373	2.000000	1.349926
799422	1.000000	1.636727
799573	4.000000	1.404915
799673	2.000000	1.552243
799802	3.000000	1.414831
799952	4.000000	1.405802
799976	0.000000	1.604255
800151	5.000000	1.344706
800176	0.000000	0.994823
800277	2.000000	1.308844
800326	1.000000	1.636957
800493	4.000000	1.194852
800643	3.000000	1.481786
800793	4.000000	1.392106
800968	5.000000	1.344640
801157	4.000000	1.360943
801303	3.000000	1.267084
801500	8.000000	1.548594
801652	4.000000	1.441528
801846	5.000000	1.312123
801991	3.000000	1.213256
802162	4.000000	1.422129
802186	0.000000	0.924710
802286	2.000000	1.612743
802460	5.000000	1.294266
802540	2.000000	1.371720
802714	5.000000	1.350975
802891	4.000000	1.403928
803040	4.000000	1.427127
803190	4.000000	1.429003
803338	3.000000	1.309232
803486	3.000000	1.491443
803508	0.000000	0.752089
803629	2.000000	1.416836
803799	4.000000	1.358845
803997	5.000000	1.323865
804098	2.000000	1.631412
804248	3.000000	1.260095
804398	4.000000	1.393585
804567	4.000000	1.152193
804717	3.000000	1.344441
804868	4.000000	1.357351
804922	1.000000	1.592280
805071	4.000000	1.362206
805192	2.000000	1.334159
805320	3.000000	1.244679
805521	5.000000	1.308402
805570	1.000000	1.604415
805720	4.000000	1.403561
805741	0.000000	1.644675
805821	2.000000	1.545839
805960	4.000000	1.402864
806135	5.000000	1.327036
806302	3.000000	1.370310
806476	5.000000	1.298478
806628	4.000000	1.276321
806781	4.000000	1.276595
806831	1.000000	1.770409
807005	5.000000	1.303132
807056	1.000000	1.694257
807106	1.000000	1.680167
807256	3.000000	1.465383
807305	1.000000	1.605599
807405	2.000000	1.590345
807475	1.000000	1.396272
807646	4.000000	1.386006
807795	4.000000	1.415293
807965	4.000000	1.413958
808114	3.000000	1.434546
808265	4.000000	1.391146
808418	3.000000	1.317401
808467	1.000000	1.652388
808655	4.000000	1.339730
808830	5.000000	1.311363
809004	5.000000	1.331738
809152	3.000000	1.335431
809326	5.000000	1.335799
809476	4.000000	1.356619
809651	5.000000	1.371353
809774	2.000000	1.419804
809952	5.000000	1.326541
810126	5.000000	1.314289
810175	1.000000	1.556727
810306	3.000000	1.195405
810404	2.000000	1.312054
810603	6.000000	1.321768
810799	5.000000	1.297076
811026	7.000000	1.272661
811216	4.000000	1.440124
811265	1.000000	1.614392
811314	1.000000	1.526761
811466	3.000000	1.489171
811487	0.000000	1.509282
811653	3.000000	1.494734
811702	1.000000	1.621535
811751	1.000000	1.605917
811926	5.000000	1.330729
812075	3.000000	1.483891
812204	3.000000	1.457981
812395	4.000000	1.328356
812476	2.000000	1.477176
812650	4.000000	1.397162
812821	4.000000	1.410011
812991	4.000000	1.399788
813145	3.000000	1.491411
813194	1.000000	1.643534
813293	2.000000	1.559484
813432	4.000000	1.431146
813534	2.000000	1.580219
813586	1.000000	1.676838
813804	6.000000	1.322742
813973	4.000000	1.457361
814188	5.000000	1.329203
814339	3.000000	1.346952
814509	4.000000	1.399492
814610	2.000000	1.589200
814680	1.000000	1.536897
814732	1.000000	1.673740
814834	2.000000	1.629889
814966	3.000000	1.294351
815018	1.000000	1.805449
815118	2.000000	1.580751
815218	2.000000	1.619479
815367	3.000000	1.510026
815550	4.000000	1.312398
815664	3.000000	1.223407
815813	3.000000	1.501767
815884	1.000000	1.473250
815935	1.000000	1.672735
816109	4.000000	1.398466
816209	2.000000	1.566164
816399	4.000000	1.342165
816569	4.000000	1.407772
816619	1.000000	1.636448
816773	3.000000	1.304493
816967	5.000000	1.257123
817180	5.000000	1.332157
817311	3.000000	1.286802
817416	2.000000	1.586051
817465	1.000000	1.605988
817516	1.000000	1.658410
817729	5.000000	1.347885
817829	2.000000	1.146689
817881	1.000000	1.756182
817982	2.000000	1.588461
818031	1.000000	1.661498
818133	2.000000	1.533614
818182	1.000000	1.741214
818231	1.000000	1.637376
818333	2.000000	1.636949
818382	1.000000	1.625939
818431	1.000000	1.789199
818601	4.000000	1.423251
818796	5.000000	1.295537
818981	4.000000	1.409947
819081	2.000000	1.266340
819272	4.000000	1.324318
819442	4.000000	1.360367
819543	2.000000	1.543465
819664	2.000000	1.368964
819715	1.000000	1.686235
819766	1.000000	1.702292
819916	3.000000	1.501304
820129	5.000000	1.336791
820321	4.000000	1.333985
820469	3.000000	1.150532
820618	3.000000	1.444061
820766	3.000000	1.308066
820815	1.000000	1.621480
820966	3.000000	1.366333
821117	3.000000	1.266955
821287	4.000000	1.378077
821337	1.000000	1.654795
821558	9.000000	1.381988
821705	3.000000	1.343804
821882	7.000000	1.678396
822034	4.000000	1.314142
822182	3.000000	1.489992
822354	4.000000	1.437630
822376	0.000000	0.965237
822427	1.000000	1.708619
822527	2.000000	1.618299
822698	4.000000	1.392825
822879	4.000000	1.292082
823050	4.000000	1.485311
823073	0.000000	1.746988
823260	4.000000	1.428369
823458	6.000000	1.316144
823632	5.000000	1.352168
823653	0.000000	1.625169
823824	4.000000	1.401184
823979	3.000000	1.348974
824028	1.000000	1.540977
824179	3.000000	1.483730
824353	5.000000	1.340484
824523	4.000000	1.424587
824694	4.000000	1.381755
824794	2.000000	1.582257
824942	3.000000	1.481979
825091	3.000000	1.214740
825287	5.000000	1.221963
825438	3.000000	1.462021
825678	6.000000	1.336045
825828	4.000000	1.348347
826001	4.000000	1.435445
826171	4.000000	1.369102
826341	4.000000	1.420163
826515	4.000000	1.372397
826709	5.000000	1.289495
826856	3.000000	1.262910
827026	4.000000	1.368917
827196	3.000000	1.509427
827367	4.000000	1.413777
827540	7.000000	1.741413
827610	1.000000	1.416940
827710	2.000000	1.608187
827731	0.000000	1.632585
827877	3.000000	1.317889
828024	3.000000	1.337737
828213	4.000000	1.361821
828234	0.000000	1.500892
828285	1.000000	1.661220
828456	4.000000	1.377416
828645	4.000000	1.391274
828843	6.000000	1.295069
829033	4.000000	1.311989
829133	2.000000	1.567953
829322	4.000000	1.347355
829491	4.000000	1.442941
829541	1.000000	1.652960
829711	4.000000	1.447133
829784	1.000000	1.480335
829975	4.000000	1.333721
830122	3.000000	1.325417
830297	5.000000	1.339523
830318	0.000000	1.623085
830519	6.000000	1.291991
830617	2.000000	1.366380
830765	3.000000	1.302484
830948	4.000000	1.343835
831049	2.000000	1.329258
831150	2.000000	1.614629
831200	1.000000	1.613216
831347	3.000000	1.310205
831543	5.000000	1.432959
831592	1.000000	1.605225
831641	1.000000	1.700041
831790	3.000000	1.224060
831978	4.000000	1.392258
832078	2.000000	1.608429
832250	4.000000	1.379961
832302	1.000000	1.711113
832452	3.000000	1.458546
832605	4.000000	1.359877
832754	3.000000	1.502634
832923	4.000000	1.457970
832972	1.000000	1.608253
833074	2.000000	1.571893
833222	3.000000	1.517316
833408	4.000000	1.368242
833559	3.000000	1.294692
833710	4.000000	1.300909
833813	2.000000	1.244307
833984	4.000000	1.330869
834088	2.000000	1.238574
834189	2.000000	1.704107
834289	2.000000	1.559793
834459	4.000000	1.401827
834560	2.000000	1.567554
834661	2.000000	1.290858
834759	2.000000	1.174951
834861	2.000000	1.248863
835011	3.000000	1.256106
835164	3.000000	1.435789
835185	0.000000	1.609100
835334	3.000000	1.429341
835504	4.000000	1.380806
835687	4.000000	1.312482
835739	1.000000	1.667556
835939	5.000000	1.460114
836157	6.000000	1.291274
836181	0.000000	1.776140
836377	5.000000	1.420655
836426	1.000000	1.607882
836615	4.000000	1.358802
836787	4.000000	1.375933
836985	6.000000	1.301136
837133	3.000000	1.198721
837184	1.000000	1.626217
837267	2.000000	1.598418
837289	0.000000	1.634331
837460	4.000000	1.357803
837609	3.000000	1.445917
837738	3.000000	1.169438
837787	1.000000	1.731337
838006	6.000000	1.356996
838154	3.000000	1.324626
838336	4.000000	1.398798
838436	2.000000	1.536032
838624	4.000000	1.371536
838795	4.000000	1.377539
838967	4.000000	1.404530
839143	4.000000	1.363499
839272	3.000000	1.126522
839293	0.000000	1.655446
839377	2.000000	1.451035
839476	2.000000	1.217151
839574	2.000000	1.195111
839743	4.000000	1.363138
839912	4.000000	1.423510
840013	2.000000	1.428835
840164	3.000000	1.315814
840359	5.000000	1.268943
840381	0.000000	1.564389
840551	4.000000	1.395645
840653	2.000000	1.254041
840751	2.000000	1.216316
840850	2.000000	1.177309
840999	3.000000	1.333209
841149	3.000000	1.518052
841198	1.000000	1.803862
841371	4.000000	1.407852
841472	2.000000	1.570165
841573	2.000000	1.363165
841676	2.000000	1.327539
841826	3.000000	1.522302
842014	4.000000	1.418608
842115	2.000000	1.606422
842215	2.000000	1.565617
842318	2.000000	1.670892
842369	1.000000	1.683477
842468	2.000000	1.262372
842659	4.000000	1.337741
842847	4.000000	1.349705
843019	4.000000	1.447407
843208	4.000000	1.341591
843357	3.000000	1.482566
843528	4.000000	1.378011
843549	0.000000	1.210397
843762	5.000000	1.364004
843812	1.000000	1.681709
843911	2.000000	1.371348
844081	4.000000	1.397431
844276	5.000000	1.468656
844325	1.000000	1.602711
844426	2.000000	1.611821
844595	4.000000	1.453325
844746	3.000000	1.487462
844768	0.000000	1.501146
844963	5.000000	1.315332
845109	3.000000	1.364104
845225	3.000000	1.259668
845397	4.000000	1.383088
845498	2.000000	1.619061
845693	5.000000	1.320915
845859	3.000000	1.486907
845908	1.000000	1.679240
845958	1.000000	1.654320
846132	4.000000	1.440090
846305	4.000000	1.424561
846459	4.000000	1.209791
846609	3.000000	1.278959
846781	4.000000	1.374107
846934	3.000000	1.462742
847103	4.000000	1.207045
847152	1.000000	1.696005
847323	4.000000	1.407819
847493	4.000000	1.402669
847593	2.000000	1.626696
847763	4.000000	1.034074
847937	4.000000	1.438175
848090	3.000000	1.261047
848190	2.000000	1.599674
848364	7.000000	1.754766
848514	3.000000	1.495342
848564	1.000000	1.707635
848735	4.000000	1.427783
848784	1.000000	1.647744
848934	3.000000	1.510930
849104	4.000000	1.403769
849174	1.000000	1.412433
849350	4.000000	1.416508
849498	3.000000	1.338209
849648	3.000000	1.481801
849819	4.000000	1.398539
849921	2.000000	1.591346
850092	4.000000	1.408191
850193	2.000000	1.394001
850341	3.000000	1.339778
850490	3.000000	1.469093
850540	1.000000	1.648124
850589	1.000000	1.571334
850692	2.000000	1.234697
850842	3.000000	1.320288
850891	1.000000	1.645868
851044	3.000000	1.294838
851093	1.000000	1.597055
851115	0.000000	1.248245
851286	4.000000	1.410985
851436	3.000000	1.496350
851485	1.000000	1.540982
851694	5.000000	1.247987
851880	4.000000	1.391173
851931	1.000000	1.605413
852031	2.000000	1.574263
852229	5.000000	1.304359
852329	2.000000	1.597819
852378	1.000000	1.623232
852527	3.000000	1.462073
852679	3.000000	1.468664
852828	3.000000	1.447169
853041	5.000000	1.363363
853063	0.000000	1.504024
853262	8.000000	1.619689
853312	1.000000	1.692891
853462	3.000000	1.495347
853611	3.000000	1.424016
853661	1.000000	1.636103
853762	2.000000	1.207098
853913	3.000000	1.450470
854013	2.000000	1.527185
854162	3.000000	1.461067
854315	3.000000	1.484117
854364	1.000000	1.615974
854513	3.000000	1.477918
854685	4.000000	1.421745
854867	4.000000	1.371792
854984	2.000000	1.317634
855133	3.000000	1.468421
855331	8.000000	1.597671
855480	3.000000	1.482930
855651	4.000000	1.389922
855803	3.000000	1.488195
855853	1.000000	1.616889
855878	0.000000	1.491891
855982	2.000000	1.568315
856179	5.000000	1.261108
856279	2.000000	1.579884
856377	2.000000	1.214769
856547	4.000000	1.375370
856729	4.000000	1.292981
856875	3.000000	1.360396
856975	2.000000	1.174200
857093	2.000000	1.259383
857290	8.000000	1.570952
857440	3.000000	1.459799
857610	4.000000	1.424048
857758	3.000000	1.320490
857858	2.000000	1.592390
858030	4.000000	1.437693
858131	2.000000	1.600893
858180	1.000000	1.727987
858350	4.000000	1.394537
858499	3.000000	1.496649
858674	7.000000	1.728312
858822	3.000000	1.500918
858971	3.000000	1.505155
859120	3.000000	1.464134
859292	4.000000	1.393050
859316	0.000000	1.435539
859338	0.000000	1.492737
859435	2.000000	1.252190
859606	4.000000	1.371683
859708	2.000000	1.384667
859859	3.000000	1.455328
859908	1.000000	1.558556
859933	0.000000	1.555052
860104	4.000000	1.395164
860174	1.000000	1.366926
860274	2.000000	1.544834
860462	4.000000	1.374490
860512	1.000000	1.627793
860662	4.000000	1.414671
860711	1.000000	1.594168
860811	2.000000	1.484370
860907	2.000000	1.148092
860956	1.000000	1.563660
860979	0.000000	1.656595
861177	5.000000	1.280571
861413	6.000000	1.306862
861567	4.000000	1.349804
861740	4.000000	1.340596
861910	4.000000	1.367433
861960	1.000000	1.612992
862061	2.000000	1.326778
862231	4.000000	1.367535
862376	3.000000	1.279266
862557	4.000000	1.316560
862743	4.000000	1.411420
862892	3.000000	1.416401
863041	3.000000	1.432542
863191	3.000000	1.444476
863212	0.000000	1.224699
863237	0.000000	1.411535
863386	3.000000	1.436362
863536	3.000000	1.463276
863557	0.000000	1.317630
863655	2.000000	1.219628
863804	3.000000	1.475358
863975	4.000000	1.419965
863996	0.000000	1.532376
864018	0.000000	1.593969
864119	2.000000	1.566156
864140	0.000000	1.459265
864326	4.000000	1.357807
864426	2.000000	1.520501
864575	3.000000	1.491876
864772	8.000000	1.605924
864822	1.000000	1.582819
864992	4.000000	1.399978
865162	4.000000	1.354584
865357	5.000000	1.316050
865524	3.000000	1.421685
865746	9.000000	1.455497
865921	4.000000	1.387422
866119	5.000000	1.264197
866168	1.000000	1.530829
866266	2.000000	1.190480
866418	3.000000	1.457166
866518	2.000000	1.523008
866619	2.000000	1.536250
866805	4.000000	1.335110
866975	4.000000	1.402077
867191	5.000000	1.343700
867293	2.000000	1.526611
867343	1.000000	1.575154
867392	1.000000	1.577599
867541	3.000000	1.456608
867564	0.000000	1.172703
867760	8.000000	1.623043
867856	2.000000	1.162036
867956	2.000000	1.540177
868125	4.000000	1.416859
868147	0.000000	1.003341
868336	4.000000	1.443948
868387	1.000000	1.636837
868487	2.000000	1.594673
868660	4.000000	1.409768
868833	4.000000	1.404429
868933	2.000000	1.587730
868984	1.000000	1.544000
869169	4.000000	1.397959
869318	4.000000	1.330535
869368	1.000000	1.574231
869540	4.000000	1.374001
869562	0.000000	1.402681
869612	1.000000	1.583513
869712	2.000000	1.564043
869863	3.000000	1.388511
869913	1.000000	1.608807
870014	2.000000	1.549448
870115	2.000000	1.541778
870285	4.000000	1.371868
870437	3.000000	1.497951
870609	4.000000	1.423676
870713	2.000000	1.329093
870738	0.000000	1.068029
870886	3.000000	1.457056
870937	1.000000	1.628696
871112	5.000000	1.335909
871164	1.000000	1.630013
871350	4.000000	1.450599
871518	3.000000	1.366813
871539	0.000000	1.389262
871640	2.000000	1.554646
871790	3.000000	1.282400
871961	4.000000	1.349618
872091	3.000000	1.463481
872113	0.000000	1.470243
872137	0.000000	1.161048
872314	7.000000	1.767070
872385	1.000000	1.348115
872483	2.000000	1.218608
872655	4.000000	1.419707
872704	1.000000	1.545510
872725	0.000000	1.518951
872824	2.000000	1.236831
872845	0.000000	1.489720
873033	4.000000	1.431931
873181	3.000000	1.326108
873331	3.000000	1.245563
873477	3.000000	1.277142
873529	1.000000	1.580994
873725	5.000000	1.295944
873775	1.000000	1.579365
873945	4.000000	1.433224
874117	4.000000	1.410230
874303	4.000000	1.388056
874453	4.000000	1.436461
874523	1.000000	1.360563
874709	4.000000	1.383751
874859	3.000000	1.270646
874908	1.000000	1.628855
875103	5.000000	1.352583
875202	2.000000	1.235684
875351	3.000000	1.436707
875449	2.000000	1.308813
875502	1.000000	1.586862
875653	4.000000	1.376872
875756	2.000000	1.582277
875837	2.000000	1.246164
876033	5.000000	1.327524
876202	3.000000	1.412654
876326	2.000000	1.340580
876348	0.000000	1.511710
876477	3.000000	1.480063
876575	2.000000	1.196618
876773	5.000000	1.451416
876961	4.000000	1.378176
877031	1.000000	1.355115
877161	3.000000	1.435829
877274	3.000000	1.272433
877374	2.000000	1.575766
877474	2.000000	1.241820
877626	4.000000	1.391340
877726	2.000000	1.517229
877876	4.000000	1.438179
877975	2.000000	1.253206
877997	0.000000	1.404809
878225	9.000000	1.431298
878325	2.000000	1.581894
878349	0.000000	1.615596
878434	2.000000	1.455930
878485	1.000000	1.704533
878682	5.000000	1.320894
878852	4.000000	1.411269
879002	4.000000	1.176704
879133	3.000000	1.537087
879248	2.000000	1.129570
879396	3.000000	1.265356
879594	5.000000	1.455782
879764	4.000000	1.338754
879963	6.000000	1.253197
880116	3.000000	1.439001
880221	2.000000	1.514190
880321	2.000000	1.459808
880370	1.000000	1.527202
880540	4.000000	1.379668
880640	2.000000	1.544080
880690	1.000000	1.547805
880773	2.000000	1.334422
880872	2.000000	1.262808
880897	0.000000	1.507317
881065	4.000000	1.180438
881117	1.000000	1.584634
881266	3.000000	1.412720
881315	1.000000	1.524467
881490	5.000000	1.346383
881560	1.000000	1.276880
881691	3.000000	1.432180
881790	2.000000	1.302043
881841	1.000000	1.552856
881941	2.000000	1.178650
882114	7.000000	1.798324
882284	4.000000	1.212038
882307	0.000000	1.394131
882405	2.000000	1.481771
882561	4.000000	1.380814
882610	1.000000	1.500286
882684	1.000000	1.400623
882834	3.000000	1.234474
883005	4.000000	1.330638
883054	1.000000	1.407178
883207	4.000000	1.307258
883228	0.000000	1.252442
883278	1.000000	1.552207
883427	3.000000	1.230638
883548	2.000000	1.303510
883663	3.000000	1.310659
883839	5.000000	1.214266
884011	4.000000	1.166013
884161	4.000000	1.439649
884336	5.000000	1.228405
884434	2.000000	1.479951
884582	3.000000	1.400564
884686	2.000000	1.568837
884735	1.000000	1.500002
884864	3.000000	1.417767
884886	0.000000	1.233597
885005	2.000000	1.408628
885156	3.000000	1.408288
885306	3.000000	1.368451
885482	4.000000	1.395064
885655	4.000000	1.195310
885753	2.000000	1.190894
885802	1.000000	1.531613
885977	5.000000	1.253683
886048	1.000000	1.372584
886071	0.000000	0.912981
886218	3.000000	1.258327
886371	4.000000	1.421616
886392	0.000000	1.566949
886547	4.000000	1.383806
886715	3.000000	1.434406
886846	3.000000	1.511480
886870	0.000000	0.960840
886940	1.000000	1.330282
886989	1.000000	1.532184
887011	0.000000	1.294939
887158	3.000000	1.407839
887208	1.000000	1.564312
887378	4.000000	1.350974
887427	1.000000	1.524562
887576	3.000000	1.431924
887678	2.000000	1.555268
887727	1.000000	1.527143
887879	3.000000	1.274786
888027	3.000000	1.255498
888097	1.000000	1.246525
888291	5.000000	1.444679
888391	2.000000	1.456639
888565	7.000000	1.762418
888617	1.000000	1.552733
888719	2.000000	1.498121
888849	3.000000	1.438985
888898	1.000000	1.535855
888921	0.000000	1.641267
888942	0.000000	1.185140
889042	2.000000	1.476593
889142	2.000000	1.473057
889317	5.000000	1.240187
889418	2.000000	1.570394
889594	5.000000	1.274259
889643	1.000000	1.527233
889817	5.000000	1.306161
889993	5.000000	1.358978
890063	1.000000	1.198085
890120	1.000000	1.541070
890289	3.000000	1.421320
890463	5.000000	1.260032
890584	2.000000	1.362510
890654	1.000000	1.318254
890725	1.000000	1.307019
890797	1.000000	1.252670
890950	4.000000	1.455265
891001	1.000000	1.582637
891102	2.000000	1.513115
891272	4.000000	1.373246
891293	0.000000	1.543467
891426	3.000000	1.485044
891546	2.000000	1.393069
891596	1.000000	1.493431
891745	4.000000	1.400985
891914	4.000000	1.410478
891935	0.000000	0.839872
891957	0.000000	1.471204
892007	1.000000	1.593088
892109	2.000000	1.262001
892158	1.000000	1.507324
892179	0.000000	1.195894
892299	2.000000	1.390124
892469	4.000000	1.345843
892568	2.000000	1.332564
892666	2.000000	1.197773
892764	2.000000	1.199894
892954	4.000000	1.364000
893103	3.000000	1.392631
893128	0.000000	1.530457
893202	1.000000	1.341784
893306	2.000000	1.539298
893407	2.000000	1.251929
893505	2.000000	1.156566
893652	3.000000	1.179731
893754	2.000000	1.537037
893855	2.000000	1.278903
893958	2.000000	1.288744
894079	2.000000	1.357843
894102	0.000000	1.612272
894151	1.000000	1.479274
894231	2.000000	1.245365
894397	3.000000	1.404530
894566	3.000000	1.360896
894616	1.000000	1.457187
894637	0.000000	1.306861
894758	2.000000	1.368020
894780	0.000000	1.447209
894949	3.000000	1.435948
894970	0.000000	1.595647
895138	3.000000	1.406448
895310	4.000000	1.379220
895381	1.000000	1.337434
895402	0.000000	1.655484
895578	5.000000	1.299651
895678	2.000000	1.496596
895728	1.000000	1.615495
895878	3.000000	1.421900
895950	1.000000	1.347330
896101	3.000000	1.417003
896274	4.000000	1.380757
896393	2.000000	1.392353
896493	2.000000	1.151712
896642	3.000000	1.384303
896740	2.000000	1.516498
896843	2.000000	1.154875
897013	3.000000	1.406415
897080	1.000000	1.259624
897246	3.000000	1.425301
897316	1.000000	1.325379
897399	2.000000	1.275787
897420	0.000000	1.183448
897572	3.000000	1.464508
897721	3.000000	1.402545
897743	0.000000	1.571006
897844	2.000000	1.234081
897895	1.000000	1.493032
898045	3.000000	1.190606
898066	0.000000	1.587413
898218	3.000000	1.476442
898338	2.000000	1.462262
898458	2.000000	1.418740
898528	1.000000	1.372148
898698	3.000000	1.463781
898747	1.000000	1.483991
898897	3.000000	1.405388
898922	0.000000	1.426189
899072	3.000000	1.398475
899221	3.000000	1.362842
899341	2.000000	1.403073
899412	1.000000	1.315124
899533	2.000000	1.340826
899682	3.000000	1.367397
899751	1.000000	1.410335
899849	2.000000	1.122998
899997	3.000000	1.187671
900096	2.000000	1.269712
900223	3.000000	0.910337
900400	5.000000	1.244215
900502	2.000000	1.585815
900616	2.000000	1.063201
